Type,Long,Lat
Medical Center,40.75145703,-73.99050672
Medical Center,40.97373939,-73.87982287
Medical Center,40.88955565,-73.9758547
Medical Center,40.88955858,-73.97570547
Medical Center,40.717,-73.99553395
Medical Center,40.85239583,-74.17336964
Medical Center,40.85236928,-74.17322631
Medical Center,40.84874844,-73.84580612
Medical Center,40.84125907,-73.9432983
Medical Center,40.82942601,-74.1029564
Medical Center,40.71389408,-74.00955899
Medical Center,40.77846185,-73.96112694
Medical Center,40.74781736,-73.97486178
Medical Center,40.74648136,-73.97247992
Medical Center,40.71406555,-74.00917053
Medical Center,40.586289,-74.08754
Medical Center,40.77529631,-73.98336737
Medical Center,40.71103443,-73.85624973
Medical Center,40.84125907,-73.9432983
Medical Center,40.69038363,-73.99476495
Medical Center,40.77741106,-73.7014818
Medical Center,40.77729034,-73.70121765
Medical Center,40.84053484,-73.94120693
Medical Center,40.80555881,-73.96193504
Medical Center,40.76466513,-73.9548111
Medical Center,40.77729034,-73.70121765
Medical Center,40.73063339,-73.8877814
Medical Center,40.74239938,-74.03500115
Medical Center,40.890458,-73.974118
Medical Center,40.78514256,-74.17647257
Medical Center,40.69038363,-73.99476495
Medical Center,40.5873909,-73.95526886
Medical Center,40.72899026,-74.04838072
Medical Center,40.89416436,-73.86074636
Medical Center,40.7530462,-74.23596162
Medical Center,40.6188095,-73.9476322
Medical Center,40.78633178,-73.95734437
Medical Center,40.70394161,-73.92081213
Medical Center,40.70394161,-73.92081213
Medical Center,40.7221414,-73.84471193
Medical Center,40.84125907,-73.9432983
Medical Center,40.6905615,-73.9976592
Medical Center,40.65333193,-73.91050104
Medical Center,40.94046682,-74.09840515
Medical Center,40.85550037,-73.84623528
Medical Center,40.717,-73.99553395
Medical Center,40.75897257,-74.15819855
Medical Center,40.65949845,-74.19762017
Medical Center,40.7292422,-73.85127058
Medical Center,40.58475655,-74.08510208
Medical Center,40.586289,-74.08754
Medical Center,40.90400959,-73.96841526
Medical Center,40.88955858,-73.97570547
Medical Center,40.88951062,-73.97568251
Medical Center,40.7287873,-73.85198593
Medical Center,40.63969474,-73.99849513
Medical Center,40.73307686,-74.0023228
Medical Center,40.64247906,-73.90266401
Medical Center,40.77846185,-73.96112694
Medical Center,40.89416436,-73.86074636
Medical Center,40.78514256,-74.17647257
Medical Center,40.66319237,-73.85423396
Medical Center,40.58475655,-74.08510208
Medical Center,40.586289,-74.08754
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955565,-73.9758547
Medical Center,40.79002659,-73.72553299
Medical Center,40.8778474,-73.98289102
Medical Center,40.82831421,-73.81892316
Medical Center,40.81153258,-74.20462529
Medical Center,40.6680419,-73.97978783
Medical Center,40.5873909,-73.95526886
Medical Center,40.89416436,-73.86074636
Medical Center,40.74670258,-74.05686009
Medical Center,40.74737307,-73.98204736
Medical Center,40.78514256,-74.17647257
Medical Center,40.74068911,-73.99330616
Medical Center,40.75577582,-73.69202145
Medical Center,40.75145703,-73.99050672
Medical Center,40.76503025,-73.96345154
Medical Center,40.62884497,-74.02587243
Medical Center,40.592737,-74.086911
Medical Center,40.78885994,-73.95403862
Medical Center,40.76386849,-73.97105653
Medical Center,40.83376916,-73.85793813
Medical Center,40.76386849,-73.97105653
Medical Center,40.88042728,-73.8789558
Medical Center,40.74307505,-74.00298847
Medical Center,40.7530462,-74.23596162
Medical Center,40.90400959,-73.96841526
Medical Center,40.692865,-73.771406
Medical Center,40.82942601,-74.1029564
Medical Center,40.90400959,-73.96841526
Medical Center,40.7475558,-73.97495935
Medical Center,40.77846185,-73.96112694
Medical Center,40.82691193,-74.18744659
Medical Center,40.89416436,-73.86074636
Medical Center,40.79347015,-73.94974458
Medical Center,40.74714761,-74.18843057
Medical Center,40.58475655,-74.08510208
Medical Center,40.75145703,-73.99050672
Medical Center,40.77846185,-73.96112694
Medical Center,40.74196016,-73.97437967
Medical Center,40.90981229,-73.90852556
Medical Center,40.89416436,-73.86074636
Medical Center,40.76422632,-73.9567852
Medical Center,40.7530462,-74.23596162
Medical Center,40.77741106,-73.7014818
Medical Center,40.77729034,-73.70121765
Medical Center,40.77725225,-73.70148754
Medical Center,40.77766554,-73.70076913
Medical Center,40.91509937,-73.80855502
Medical Center,40.76422632,-73.9567852
Medical Center,40.74078666,-74.19118881
Medical Center,40.73997376,-74.1917038
Medical Center,40.717,-73.99553395
Medical Center,40.77696675,-73.70148182
Medical Center,40.77731936,-73.70130363
Medical Center,40.88822292,-73.91164355
Medical Center,40.81159244,-74.20363426
Medical Center,40.586289,-74.08754
Medical Center,40.77731936,-73.70130363
Medical Center,40.77729034,-73.70121765
Medical Center,40.77729034,-73.70121765
Medical Center,40.8255151,-73.839721
Medical Center,40.66319237,-73.85423396
Medical Center,40.58475655,-74.08510208
Medical Center,40.88951062,-73.97568251
Medical Center,40.7292422,-73.85127058
Medical Center,40.76464655,-73.98042317
Medical Center,40.74106611,-73.97549885
Medical Center,40.7421491,-73.99118391
Medical Center,40.85550037,-73.84623528
Medical Center,40.76422632,-73.9567852
Medical Center,40.93677173,-73.85471637
Medical Center,40.78640863,-74.17636243
Medical Center,40.77696675,-73.70148182
Medical Center,40.77774695,-73.70105075
Medical Center,40.77725225,-73.70148754
Medical Center,40.77774695,-73.70105075
Medical Center,40.79210731,-74.2539975
Medical Center,40.77696675,-73.70148182
Medical Center,40.77729034,-73.70121765
Medical Center,40.87780311,-73.98304024
Medical Center,40.63315619,-74.01188875
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955565,-73.9758547
Medical Center,40.75418462,-73.96507588
Medical Center,40.71734453,-73.80476376
Medical Center,40.91509937,-73.80855502
Medical Center,40.718267,-73.994092
Medical Center,40.717,-73.99553395
Medical Center,40.887654,-74.04212709
Medical Center,40.79422275,-74.01247273
Medical Center,40.88057664,-73.87781309
Medical Center,40.88042728,-73.8789558
Medical Center,40.74571097,-73.88848766
Medical Center,40.77846185,-73.96112694
Medical Center,40.73063339,-73.8877814
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955858,-73.97570547
Medical Center,40.88955565,-73.9758547
Medical Center,40.69038363,-73.99476495
Medical Center,40.7657966,-73.91357261
Medical Center,40.58589935,-74.0851593
Medical Center,40.800893,-73.946998
Medical Center,40.7639577,-73.96823841
Medical Center,40.76068327,-73.97227764
Medical Center,40.74781736,-73.97486178
Medical Center,40.74330251,-73.97384673
Medical Center,40.58484873,-74.08587523
Medical Center,40.58402323,-74.0860033
Medical Center,40.71103443,-73.85624973
Medical Center,40.89416436,-73.86074636
Medical Center,40.829305,-74.10278433
Medical Center,40.76845145,-73.92480208
Medical Center,40.77696675,-73.70148182
Medical Center,40.69038363,-73.99476495
Medical Center,40.58475655,-74.08510208
Medical Center,40.88057664,-73.87781309
Medical Center,40.88955858,-73.97570547
Medical Center,40.78456723,-73.980911
Medical Center,40.79423718,-74.26830769
Medical Center,40.76422632,-73.9567852
Medical Center,40.79379593,-74.06889004
Medical Center,40.8778474,-73.98289102
Medical Center,40.73888966,-73.99572333
Medical Center,40.7598624,-73.96850244
Medical Center,40.74962203,-73.97986073
Medical Center,40.84537972,-73.845405
Medical Center,40.8838893,-74.05623476
Medical Center,40.8255151,-73.839721
Medical Center,40.89688793,-74.09753051
Medical Center,40.89688793,-74.09753051
Medical Center,40.76422632,-73.9567852
Medical Center,40.75235398,-74.21325807
Medical Center,40.77729034,-73.70121765
Medical Center,40.77725225,-73.70148754
Medical Center,40.88955565,-73.9758547
Medical Center,40.88951062,-73.97568251
Medical Center,40.800893,-73.946998
Medical Center,40.88955858,-73.97570547
Medical Center,40.88955565,-73.9758547
Medical Center,40.76177893,-73.96858853
Medical Center,40.742622,-74.001285
Medical Center,40.80513878,-73.96118433
Medical Center,40.74307505,-74.00298847
Medical Center,40.89416436,-73.86074636
Medical Center,40.80513878,-73.96118433
Medical Center,40.8778474,-73.98289102
Medical Center,40.88955565,-73.9758547
Medical Center,40.88955858,-73.97570547
Medical Center,40.77433293,-73.963491
Medical Center,40.762632,-73.918917
Medical Center,40.71631412,-74.05027628
Medical Center,40.76812533,-73.98441763
Medical Center,40.68913344,-73.99262437
Medical Center,40.741134,-73.99792
Medical Center,40.665838,-73.982552
Medical Center,40.87990484,-73.90793466
Medical Center,40.74307505,-74.00298847
Medical Center,40.69360597,-73.78114343
Medical Center,40.61442196,-74.000496
Medical Center,40.76422632,-73.9567852
Medical Center,40.7356815,-74.00115967
Medical Center,40.77729034,-73.70121765
Medical Center,40.74078666,-74.19118881
Medical Center,40.72165222,-73.84907673
Medical Center,40.90044809,-74.0692916
Medical Center,40.88114932,-73.90878438
Medical Center,40.77731936,-73.70130363
Medical Center,40.77729034,-73.70121765
Medical Center,40.8838893,-74.05623476
Medical Center,40.8838893,-74.05623476
Medical Center,40.88431303,-74.0562864
Medical Center,40.8255151,-73.839721
Medical Center,40.75577582,-73.69202145
Medical Center,40.88955858,-73.97570547
Medical Center,40.73701474,-73.98135424
Medical Center,40.82013703,-74.12216872
Medical Center,40.718267,-73.994092
Medical Center,40.60767948,-73.95280405
Medical Center,40.76559892,-73.98040021
Medical Center,40.79011182,-73.95293033
Medical Center,40.8778474,-73.98289102
Medical Center,40.78355636,-74.17721096
Medical Center,40.765593,-73.980527
Medical Center,40.7620347,-73.75883786
Medical Center,40.66319237,-73.85423396
Medical Center,40.75577582,-73.69202145
Medical Center,40.7292422,-73.85127058
Medical Center,40.88057664,-73.87781309
Medical Center,40.88955858,-73.97570547
Medical Center,40.88955565,-73.9758547
Medical Center,40.69038363,-73.99476495
Medical Center,40.75001566,-73.97198633
Medical Center,40.78486329,-73.94494057
Medical Center,40.89416436,-73.86074636
Medical Center,40.97347337,-73.96264798
Medical Center,40.83182037,-73.9195715
Medical Center,40.89416436,-73.86074636
Medical Center,40.78514256,-74.17647257
Medical Center,40.7328763,-73.73249207
Medical Center,40.776926,-73.953117
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955858,-73.97570547
Medical Center,40.88955565,-73.9758547
Medical Center,40.75145703,-73.99050672
Medical Center,40.8778474,-73.98289102
Medical Center,40.775055,-74.03226
Medical Center,40.77873483,-73.95292459
Medical Center,40.69445362,-73.99145938
Medical Center,40.749178,-73.8756808
Medical Center,40.5873909,-73.95526886
Medical Center,40.74643001,-73.97236513
Medical Center,40.777034,-73.911755
Medical Center,40.75170898,-73.98031987
Medical Center,40.7620347,-73.75883786
Medical Center,40.82942601,-74.1029564
Medical Center,40.88288995,-74.05656751
Medical Center,40.8255151,-73.839721
Medical Center,40.77725225,-73.70148754
Medical Center,40.77696675,-73.70148182
Medical Center,40.77731936,-73.70130363
Medical Center,40.77729034,-73.70121765
Medical Center,40.71103443,-73.85624973
Medical Center,40.88955858,-73.97570547
Medical Center,40.88951062,-73.97568251
Medical Center,40.68449898,-73.8454856
Medical Center,40.78486329,-73.94494057
Medical Center,40.880514,-73.881093
Medical Center,40.89298527,-73.86103924
Medical Center,40.71103443,-73.85624973
Medical Center,40.97347337,-73.96264798
Medical Center,40.760342,-73.969426
Medical Center,40.88955858,-73.97570547
Medical Center,40.69038363,-73.99476495
Medical Center,40.88822292,-73.91164355
Medical Center,40.7620347,-73.75883786
Medical Center,40.76594217,-73.7722044
Medical Center,40.84077614,-73.94296536
Medical Center,40.5873909,-73.95526886
Medical Center,40.89416436,-73.86074636
Medical Center,40.91254158,-74.03588473
Medical Center,40.742138,-74.000245
Medical Center,40.65893329,-73.93313765
Medical Center,40.63333154,-74.0921
Medical Center,40.59376758,-74.13531303
Medical Center,40.7287873,-73.85198593
Medical Center,40.77725225,-73.70148754
Medical Center,40.79393697,-73.9960447
Medical Center,40.77783256,-73.70142432
Medical Center,40.88822292,-73.91164355
Medical Center,40.90400959,-73.96841526
Medical Center,40.74732199,-74.1369009
Medical Center,40.71631412,-74.05027628
Medical Center,40.88955858,-73.97570547
Medical Center,40.88951062,-73.97568251
Medical Center,40.75082412,-73.97149273
Medical Center,40.76076454,-73.98693323
Medical Center,40.76422632,-73.9567852
Medical Center,40.95672908,-74.06300068
Medical Center,40.7620347,-73.75883786
Medical Center,40.726146,-74.177232
Medical Center,40.61323643,-74.06553805
Medical Center,40.75126566,-73.9918898
Medical Center,40.79005808,-73.95325005
Medical Center,40.78648017,-74.17636817
Medical Center,40.71357573,-74.00955326
Medical Center,40.71866811,-74.00254086
Medical Center,40.58587699,-74.08527868
Medical Center,40.7348397,-73.86445272
Medical Center,40.757516,-73.782836
Medical Center,40.8715684,-73.91522607
Medical Center,40.88042728,-73.8789558
Medical Center,40.74307505,-74.00298847
Medical Center,40.8778474,-73.98289102
Medical Center,40.75145703,-73.99050672
Medical Center,40.88955858,-73.97570547
Medical Center,40.72375469,-73.99817951
Medical Center,40.88042728,-73.8789558
Medical Center,40.829305,-74.10278433
Medical Center,40.82922941,-74.10276712
Medical Center,40.8838893,-74.05623476
Medical Center,40.88288995,-74.05656751
Medical Center,40.7328763,-73.73249207
Medical Center,40.70908991,-74.01031072
Medical Center,40.76422632,-73.9567852
Medical Center,40.74307505,-74.00298847
Medical Center,40.74781736,-73.97486178
Medical Center,40.74781736,-73.97486178
Medical Center,40.7475558,-73.97495935
Medical Center,40.74648136,-73.97247992
Medical Center,40.58414389,-74.08674137
Medical Center,40.8715684,-73.91522607
Medical Center,40.73317192,-73.9822425
Medical Center,40.8301674,-73.94685727
Medical Center,40.74680179,-73.8253355
Medical Center,40.829305,-74.10278433
Medical Center,40.829305,-74.10278433
Medical Center,40.8778474,-73.98289102
Medical Center,40.72375469,-73.99817951
Medical Center,40.73771287,-73.97841443
Medical Center,40.70908991,-74.01031072
Medical Center,40.88951062,-73.97568251
Medical Center,40.766444,-73.983215
Medical Center,40.76422632,-73.9567852
Medical Center,40.70030748,-73.94248891
Medical Center,40.79423718,-74.26830769
Medical Center,40.5873909,-73.95526886
Medical Center,40.78648017,-74.17636817
Medical Center,40.8255151,-73.839721
Medical Center,40.68449898,-73.8454856
Medical Center,40.7475558,-73.97495935
Medical Center,40.74781736,-73.97486178
Medical Center,40.74330251,-73.97384673
Medical Center,40.74196016,-73.97437967
Medical Center,40.882507,-74.101296
Medical Center,40.766381,-73.9131
Medical Center,40.83057444,-74.20497437
Medical Center,40.88951062,-73.97568251
Medical Center,40.8838893,-74.05623476
Medical Center,40.97347337,-73.96264798
Medical Center,40.78514256,-74.17647257
Medical Center,40.71828789,-73.99425994
Medical Center,40.60475522,-73.94258856
Medical Center,40.58587699,-74.08527868
Medical Center,40.749178,-73.8756808
Medical Center,40.8255151,-73.839721
